id,place_bounding_box_0_0,place_bounding_box_1_0,place_bounding_box_0_1,place_bounding_box_1_1
760480384610029568,-90.772734,-90.632554,38.71256,38.846753
760488455113699328,-106.645646,-93.508131,25.837092,36.500695
760489391768739840,-95.823268,-95.069705,29.522325,30.154665
760489744828686337,-95.036881,-95.00182,29.514855,29.549073
760490311214886912,-80.131529,-80.118613,25.900463,25.957656
760490602580631556,-95.508923,-95.486608,29.752937,29.784758
760490687750176768,-95.823268,-95.069705,29.522325,30.154665
760490758138834944,-84.576827,-84.289385,33.647503,33.886886
760491590133645312,-73.933612,-73.765271,40.785365,40.91533
760491631732727808,-95.823268,-95.069705,29.522325,30.154665
760491886935179264,-95.058923,-95.033921,29.562638,29.582408
760492060763881473,-95.249558,-95.20787,29.650964,29.670399
760492146071834624,-106.645646,-93.508131,25.837092,36.500695
760493814373085185,-82.849182,-82.696478,27.865251,27.943275
760506883476103168,-107.8465711,-107.846571,37.9377629,37.937763
760507007443017729,-80.498527,-80.415878,25.65479,25.688692
760513742123700224,-81.507905,-81.22764,28.388218,28.615139
760519363975938048,-75.4314,-75.302993,40.578043,40.672508
760522940802674688,-75.280284,-74.955712,39.871811,40.13792
760524706256523265,-75.280284,-74.955712,39.871811,40.13792
760526352000782337,-80.321683,-80.144974,25.70904,25.855667
760534825208057857,-80.20811,-80.090235,26.080935,26.219801
760536274163818496,-118.017789,-117.684389,33.788913,33.896813
760537988791046144,-80.045547,-80.032976,26.593627,26.771381
760539618211168262,-75.280284,-74.955712,39.871811,40.13792
760548913455607808,-87.9943,-87.898682,42.20041,42.269654
760568550528516097,-71.160356,-71.064398,42.352429,42.403966
760571732608491520,-91.774579,-91.59113,41.886245,42.066811
760582119773077504,-81.507905,-81.22764,28.388218,28.615139
760590220584587265,-80.321683,-80.144974,25.70904,25.855667
760596255382929408,-80.321229,-80.286514,25.733083,25.763103
760599650722349056,-81.443607,-81.343699,28.639994,28.689613
760603336097853440,-82.620093,-82.265295,27.821353,28.171836
760608079113097216,-80.20811,-80.090235,26.080935,26.219801
760612911949680642,-87.940033,-87.523993,41.644102,42.023067
760623025398185985,-95.823268,-95.069705,29.522325,30.154665
760623202271895552,-95.823268,-95.069705,29.522325,30.154665
760623811108728833,-95.193084,-95.14658,29.755365,29.82664
760624691757346817,-95.233093,-95.145844,29.460644,29.563312
760626163890913280,-106.645646,-93.508131,25.837092,36.500695
760626948552949760,-95.823268,-95.069705,29.522325,30.154665
760627558060810240,-95.823268,-95.069705,29.522325,30.154665
760630638085042181,-95.438435,-95.215364,29.497739,29.59803
760640063055147008,-80.321683,-80.144974,25.70904,25.855667
760649672599887872,-118.668404,-118.155409,33.704538,34.337041
760651617079144450,-118.668404,-118.155409,33.704538,34.337041
760655695184224258,-95.586805,-95.431045,29.506247,29.642322
760656527682211840,-92.521595,-92.163049,34.62595,34.817822
760662695829970944,-71.002897,-70.904091,42.540366,42.612824
760664088292786176,-90.0800801,-90.08008,30.4112259,30.411226
760692476697010180,-122.240397,-122.163413,47.642154,47.718484
760713533319446528,-122.514926,-122.357031,37.708075,37.833238
760748939117142016,-94.086061,-94.034257,36.332014,36.356792
760757242115260416,-87.940033,-87.523993,41.644102,42.023067
760770834839527424,-80.274706,-80.196472,27.103238,27.205663
760771705686065152,-80.274706,-80.196472,27.103238,27.205663
760783797709189120,-80.321683,-80.144974,25.70904,25.855667
760785931334922240,-115.209254,-115.061076,35.984784,36.137145
760791301969305600,-87.940033,-87.523993,41.644102,42.023067
760792219330551808,-93.938883,-93.679985,32.332455,32.589759
760807848292995073,-118.668404,-118.155409,33.704538,34.337041
760807876059361280,-86.274689,-86.16948,35.331544,35.415852
760812028097200128,-75.234758,-75.188029,38.30211,38.343572
760812108304920576,-88.154356,-88.028003,41.986627,42.078062
760820333662334976,-80.248975,-80.107808,25.986228,26.093132
760825108915036160,-84.576827,-84.289385,33.647503,33.886886
760829741381226496,-118.37032,-118.27997,34.14263,34.22169
760830145011736576,-78.818343,-78.497331,35.715805,35.972158
760837148694212608,-73.994557,-73.949202,40.865695,40.913406
760840016671014912,-74.026675,-73.910408,40.683935,40.877483
760840860967710720,-80.203991,-80.065981,26.320692,26.427259
760841405224878080,-73.962582,-73.699793,40.541722,40.800037
760851375454642176,-80.321683,-80.144974,25.70904,25.855667
760853201239183361,-84.515906,-84.447347,42.704505,42.788935
760855926710689793,-80.20811,-80.090235,26.080935,26.219801
760858933724676096,-81.459681,-81.378757,28.680049,28.719507
760862305244504068,-88.524219,-88.464459,43.791894,43.833925
760869886495105025,-90.137908,-89.884108,29.889574,30.075628
760869929650454530,-75.4314,-75.302993,40.578043,40.672508
760879178442911744,-97.034184,-96.888782,32.771786,32.956048
760894086823964672,-76.614549,-76.522688,42.898722,42.997447
760897228290523136,-80.321683,-80.144974,25.70904,25.855667
760897424403628032,-95.036881,-95.00182,29.514855,29.549073
760897771696259073,-95.178987,-94.995071,29.438994,29.55532
760897814763151360,-118.37032,-118.27997,34.14263,34.22169
760898376821080064,-95.823268,-95.069705,29.522325,30.154665
760898723522183168,-95.823268,-95.069705,29.522325,30.154665
760898810436587520,-95.234584,-95.083288,29.59057,29.746032
760899592217133060,-95.249558,-95.20787,29.650964,29.670399
760903519230693376,-106.645646,-93.508131,25.837092,36.500695
760909468259540992,-73.042738,-73.021849,40.729536,40.776382
760912802945069056,-73.579657,-73.542988,40.733799,40.756683
760913497416986624,-83.433894,-83.312805,42.352453,42.442178
760924442063015937,-93.846184,-93.703326,41.528008,41.600507
760925668616044544,-73.929156,-73.911454,41.223801,41.240717
760927916637192196,-84.045724,-83.927994,33.624919,33.702968
760935554959626240,-80.321683,-80.144974,25.70904,25.855667
760935810199945216,-85.737225,-85.620804,30.134176,30.226059
760938719889223681,-78.818343,-78.497331,35.715805,35.972158
760950374555590656,-83.287094,-83.14002,42.277554,42.35191
760952234951659520,-80.297165,-80.245009,25.627038,25.771859
760957947732078592,-117.282538,-116.92744,32.53962,33.080404
760968724677468161,-106.634874,-106.199987,31.620668,31.966068
760971795084083200,-84.348497,-84.303938,33.799908,33.840414
760981327327801344,-86.241245,-86.023652,39.926048,40.000451
760984235398291456,-83.698793,-83.561011,42.547847,42.62157
760984705147822080,-76.503771,-76.409521,39.37832,39.436165
760985577235681281,-97.928935,-97.580513,30.127892,30.518799
760985884674121729,-81.875476,-81.815851,41.417577,41.467225
760986311155150848,-75.088811,-74.968468,39.726424,39.852636
760986411428409345,-74.851572,-74.800966,38.976028,38.999355
760987008428707840,-118.401931,-118.352695,33.814689,33.894649
760994992710033409,-111.185677,-110.980181,45.625349,45.750351
761006042004197377,-71.191421,-70.986004,42.227797,42.399542
761018039588429824,-80.442024,-80.361426,26.062031,26.144693
761023111231778818,-97.662618,-97.202232,27.578509,27.895793
761024325126205441,-117.985941,-117.863844,33.853881,33.924814
761025773184561154,-74.331987,-74.277315,40.415164,40.458576
761026964056444928,-98.778559,-98.302744,29.141956,29.693046
761030473636163585,-71.191421,-70.986004,42.227797,42.399542
761033629703155713,-78.844741,-78.697861,35.560069,35.670874
761038541199507457,-122.436232,-122.224973,47.495315,47.734319
761046952335192065,-118.829753,-118.633045,34.222878,34.311743
761050156061949952,-122.435689,-122.396221,47.158186,47.191813
761051672684601344,-87.124014,-86.988343,41.434556,41.52125
761069957090127872,-96.983818,-96.881861,33.140885,33.199847
761077653944143872,-119.414399,-119.224654,36.26939,36.369582
761082561963569153,-97.266092,-97.176637,32.892358,32.986837
761150633525338112,-74.461178,-74.374751,41.393907,41.474306
761179625649270785,-80.352067,-80.293194,25.923399,25.957164
761188520782237696,-76.366938,-76.33591,40.085126,40.110209
761197313306071040,-72.907963,-72.728027,41.332539,41.434448
761198419889139713,-80.369507,-80.200871,26.029537,26.126804
761198483260989440,-73.5470391,-73.547039,40.6533029,40.653303
761203106185154560,-80.384361,-80.358895,25.714925,25.732578
761210938418728960,-74.026675,-73.910408,40.683935,40.877483
761225805108084736,-123.208615,-123.036188,43.988281,44.142961
761227989791244288,-80.147162,-80.118763,25.761308,25.872623
761243315232571393,-122.562215,-122.348473,47.166863,47.319058
761244493576273920,-80.321683,-80.144974,25.70904,25.855667
761245525790302208,-80.20811,-80.090235,26.080935,26.219801
761245905873952769,-84.710722,-84.368903,39.052962,39.221114
761247218531721216,-71.160356,-71.064398,42.352429,42.403966
761252739028574209,-84.710722,-84.368903,39.052962,39.221114
761254176949084160,-96.85743,-96.612371,32.997151,33.125334
761255642950623232,-93.329515,-93.194578,44.889964,45.051257
761257185552789525,-109.060257,-102.041524,36.992427,41.003445
761257267605876736,-118.794237,-118.715023,34.125821,34.168336
761257582556278784,-80.147162,-80.118763,25.761308,25.872623
761258139928915968,-74.026675,-73.910408,40.683935,40.877483
761258190549856256,-103.695103,-103.630196,30.341046,30.389603
761258748140814337,-95.120569,-95.010182,29.422182,29.491047
761260283130220544,-106.645646,-93.508131,25.837092,36.500695
761261391273656322,-95.823268,-95.069705,29.522325,30.154665
761261731180113921,-106.645646,-93.508131,25.837092,36.500695
761261987691163648,-95.249558,-95.20787,29.650964,29.670399
761266134796603392,-95.686106,-95.577273,29.543372,29.663556
761275436596883456,-73.962582,-73.699793,40.541722,40.800037
761276045370728448,-84.19397,-83.733713,35.831436,36.133505
761283972206780416,-76.711521,-76.529443,39.197211,39.372215
761285252908257281,-71.191421,-70.986004,42.227797,42.399542
761285861958754309,-98.778559,-98.302744,29.141956,29.693046
761285871219847168,-76.711521,-76.529443,39.197211,39.372215
761287836003889152,-85.60709,-85.508139,38.143069,38.246418
761289053945856000,-90.063103,-89.961348,38.564588,38.625848
761290982210043905,-80.13094,-80.05542,26.420813,26.491482
761291621874868224,-122.406479,-122.3763,37.749443,37.767627
761291811767844864,-81.086454,-80.943098,34.869151,34.961986
761294351091642368,-106.791691,-106.473745,35.015891,35.218114
761295532245606401,-84.512982,-84.427795,33.593318,33.669237
761306153066369024,-79.257789,-79.100237,37.332496,37.469415
761306291750907905,-79.993224,-79.959153,39.619196,39.643588
761306339888992256,-107.053049,-107.019987,39.357024,39.375191
761306518616539136,-119.061758,-118.776015,34.126875,34.250081
761306612954980353,-89.427669,-89.248409,31.241189,31.380085
761306647197196288,-85.60709,-85.508139,38.143069,38.246418
761307465413603328,-79.007589,-78.783292,35.866334,36.115631
761307846533406721,-74.65467,-74.55122,39.208917,39.304303
761315686438215681,-98.765839,-98.697739,29.745619,29.819978
761316962546823168,-87.940033,-87.523993,41.644102,42.023067
761319428499836928,-80.517383,-80.460623,25.403767,25.4625
761319643390763009,-77.172219,-77.031779,38.827378,38.934311
761329298229698562,-97.538285,-97.033542,32.569477,32.990456
761329801638518784,-90.542178,-90.522255,38.467608,38.488333
761331274971697154,-87.940033,-87.523993,41.644102,42.023067
761340047094259712,-80.173447,-80.05236,26.476484,26.590488
761340875066576896,-95.823268,-95.069705,29.522325,30.154665
761344255562354688,-97.580085,-97.374767,25.858723,26.085488
761345014249033728,-122.344248,-122.328295,47.601809,47.616083
761346386952654848,-86.40544,-86.237547,36.138726,36.276356
761347992448212995,-122.133029,-122.093713,37.68433,37.709794
761352443062083584,-76.711521,-76.529443,39.197211,39.372215
761354153150951424,-85.677432,-85.66439,38.264113,38.272461
761364673203666944,-82.069567,-81.904101,26.531814,26.741146
761368405320540160,-83.576507,-83.488029,42.975833,43.076749
761378521763680256,-73.69757,-73.608283,42.63788,42.703526
761398496188477441,-111.107896,-110.956722,32.297257,32.388159
761401322721648640,-80.297884,-80.201661,26.228692,26.31183
761406636078403584,-90.137908,-89.884108,29.889574,30.075628
761420619598565376,-117.413156,-117.216785,33.618447,33.713284
761428201188958208,-122.657008,-122.614337,45.397145,45.434625
761486720160366592,-80.321683,-80.144974,25.70904,25.855667
761493526483968001,-80.321683,-80.144974,25.70904,25.855667
761506063665336320,-122.514926,-122.357031,37.708075,37.833238
761532376275152896,-84.218859,-84.088199,39.654418,39.736536
761532920003690496,-80.297884,-80.201661,26.228692,26.31183
761536593173811200,-73.596302,-73.568087,41.010946,41.057949
761553143016677376,-88.451199,-88.335679,44.221575,44.33491
761561581843087360,-74.000343,-73.963796,44.260912,44.29826
761564717882146816,-80.297884,-80.201661,26.228692,26.31183
761568177230843905,-84.045724,-83.927994,33.624919,33.702968
761571499421605888,-84.252764,-84.173182,33.815828,33.884965
761578926074310656,-111.7834,-111.698379,33.567198,33.640623
761581477024960512,-80.41729,-80.321016,25.780974,25.870313
761583021929603072,-117.401199,-117.186993,34.050311,34.219539
761591176881373184,-86.230499,-86.168909,36.725689,36.769551
761591728986021892,-81.877771,-81.533163,41.392684,41.599195
761592688038834176,-84.576827,-84.289385,33.647503,33.886886
761596500774379520,-87.950838,-87.83701,41.991443,42.080839
761600880391102464,-85.511741,-85.447322,35.869878,36.023478
761612972724715520,-74.041878,-73.855673,40.570842,40.739434
761612977753694208,-84.386548,-84.1458,30.365093,30.587338
761613333644451840,-74.329643,-74.190235,39.879125,39.987032
761618855357591552,-122.324818,-122.234225,37.845953,37.905738
761620264895393792,-86.895519,-86.795043,34.125239,34.238319
761622011617484800,-80.526237,-80.377996,25.440567,25.518331
761623936022908928,-95.823268,-95.069705,29.522325,30.154665
761625443913064449,-74.026675,-73.910408,40.683935,40.877483
761634991377883136,-74.026675,-73.910408,40.683935,40.877483
761638385693839360,-96.977527,-96.54598,32.620678,33.019039
761641549910405120,-81.611279,-81.483386,28.424587,28.536837
761663656060973056,-87.940033,-87.523993,41.644102,42.023067
761664065706090496,-87.940033,-87.523993,41.644102,42.023067
761666636944281600,-118.256783,-118.227672,33.943092,33.989716
761682335431528448,-80.321683,-80.144974,25.70904,25.855667
761687036663304192,-77.119401,-76.909396,38.801826,38.99538
761692372065333248,-122.288439,-122.245136,37.533497,37.575839
761698874415312896,-74.026675,-73.910408,40.683935,40.877483
761704243157803012,-95.438435,-95.215364,29.497739,29.59803
761704784256720896,-80.131529,-80.118613,25.900463,25.957656
761707298188177408,-71.270426,-71.156939,42.283041,42.367744
761708924252938240,-82.649893,-82.39527,36.43008,36.594906
761709983176220672,-70.931755,-70.841438,42.157378,42.274719
761711118595289088,-82.48315,-82.386033,28.851867,28.900198
761714345508216833,-81.507905,-81.22764,28.388218,28.615139
761714708583854080,-79.987463,-79.900212,39.584088,39.674541
761715383724236801,-91.218994,-90.962605,30.354161,30.564039
761715895295209472,-77.022864,-76.984789,38.96569,38.998209
761716089587798017,-75.906145,-75.885955,41.013378,41.027353
761717016910790656,-80.15759,-79.934288,32.829336,32.999513
761717865326129153,-98.361306,-98.318549,29.53047,29.581166
761718542181949440,-95.644347,-95.56187,43.601854,43.647182
761718619164344321,-78.915463,-78.794693,35.678557,35.767843
761718640416845824,-80.147162,-80.118763,25.761308,25.872623
761718883157966848,-85.52501,-85.404686,43.605695,43.744574
761718886202904576,-97.212945,-97.135464,32.804103,32.889346
761720477882515456,-81.667378,-81.6461,30.320695,30.33406
761723378382217216,-86.241245,-86.023652,39.926048,40.000451
761724139082088448,-123.011705,-122.859355,45.488124,45.573434
761725060709134336,-98.778559,-98.302744,29.141956,29.693046
761730204297461760,-80.330201,-80.196833,26.088262,26.160753
761731212243263493,-81.339579,-81.1488,33.926992,34.043912
761736745142452234,-87.940033,-87.523993,41.644102,42.023067
761738376500260865,-84.576827,-84.289385,33.647503,33.886886
761740530401288193,-115.384091,-115.062159,36.129459,36.336371
761741369920675840,-81.670267,-81.55475,30.054866,30.133637
761742081161166851,-74.419345,-74.353374,39.372591,39.423841
761742505217892352,-105.178564,-105.045869,40.125504,40.206357
761749541926207489,-122.161568,-122.106552,37.661213,37.685884
761750311870435328,-81.066211,-81.009442,35.167439,35.285384
761751176396337154,-86.912935,-86.607247,33.294784,33.476326
761764226360684544,-118.517358,-118.443482,33.995177,34.050199
761766499182780417,-75.091333,-75.04914,38.32431,38.451299
761767880736202758,-84.576827,-84.289385,33.647503,33.886886
761771729538670592,-117.400338,-117.23785,34.366195,34.471356
761773076199579648,-95.823268,-95.069705,29.522325,30.154665
761778310246387712,-90.237612,-90.119647,29.968359,30.034129
761781431572033541,-82.950022,-82.922776,39.947426,39.982287
761782148227403776,-87.626729,-87.440084,33.098411,33.29479
761782988107546624,-81.969378,-81.873534,41.47689,41.505064
761784888030703616,-118.668404,-118.155409,33.704538,34.337041
761795700304687104,-117.282538,-116.92744,32.53962,33.080404
761809684219265025,-80.321683,-80.144974,25.70904,25.855667
761811390361399296,-74.056152,-73.993646,40.9623,40.986988
761819964043067392,-71.270426,-71.156939,42.283041,42.367744
761822424144891904,-122.028038,-121.98809,47.554711,47.580823
761895783654383616,-85.797294,-85.744636,38.268317,38.387535
761911229162070016,-87.940033,-87.523993,41.644102,42.023067
761919576141664256,-74.255641,-74.052253,40.495865,40.648887
761925858063810561,-115.384091,-115.062159,36.129459,36.336371
761933351389245441,-117.282538,-116.92744,32.53962,33.080404
761940482914193408,-87.211826,-86.992973,37.714739,37.815531
761958549027115008,-95.823268,-95.069705,29.522325,30.154665
761959390102650880,-87.928206,-87.812921,41.059959,41.145902
761961582209314816,-84.419128,-84.261548,33.971999,34.110424
761978470167552000,-80.330201,-80.196833,26.088262,26.160753
761979290640527360,-77.82205,-77.777987,38.693589,38.737794
761995034296197120,-80.20811,-80.090235,26.080935,26.219801
762000485440221184,-83.800262,-83.659681,42.215087,42.326592
762009979184218112,-122.732141,-122.666695,38.314281,38.372609
762013804754370560,-96.234587,-95.872275,41.175884,41.375558
762018152284884993,-81.039288,-80.956113,35.020671,35.074732
762018467083980804,-74.531631,-74.466896,40.485807,40.536611
762019932032806912,-96.85743,-96.612371,32.997151,33.125334
762020190402011138,-74.026675,-73.910408,40.683935,40.877483
762021346981404674,-71.550463,-71.377473,41.730422,41.807454
762021744567783424,-84.536341,-84.503097,39.259634,39.275616
762022496212164608,-95.823268,-95.069705,29.522325,30.154665
762022985788108800,-93.668421,-93.581216,41.636286,41.703815
762023923928096768,-118.394086,-118.308349,33.780441,33.886988
762024018199347200,-83.200169,-82.771375,39.832013,40.157354
762024778526056448,-84.601692,-84.512833,40.530753,40.568421
762026117561671680,-97.266092,-97.176637,32.892358,32.986837
762028031783436289,-74.041878,-73.855673,40.570842,40.739434
762034239026200576,-79.145985,-79.033195,33.785402,33.899333
762036976589549568,-97.68618,-97.657569,38.564202,38.587418
762042492325924864,-82.688331,-82.459019,27.424889,27.52306
762045179444408321,-91.611057,-91.463067,41.599181,41.695526
762047455160635393,-87.9044011,-87.904401,41.9772709,41.977271
762071578809016320,-97.768683,-97.335639,35.290722,35.674965
762072292675301376,-121.424332,-121.335815,38.638355,38.704481
762077511442247680,-80.502115,-80.365891,25.033812,25.184914
762081822498967552,-95.661376,-95.418329,30.10764,30.254863
762083542503395328,-89.416938,-89.330625,40.08307,40.168573
762087558415282176,-97.239256,-89.483385,43.499362,49.384359
762088584857911297,-80.321683,-80.144974,25.70904,25.855667
762089181166313472,-77.464187,-77.371734,43.053279,43.123399
762107642147811328,-97.233811,-97.037464,32.586565,32.817135
762111534789120000,-117.146102,-116.998535,33.057782,33.182936
762130593005998081,-95.823268,-95.069705,29.522325,30.154665
762131059429343232,-156.690251,-156.646359,20.946851,21.003423
762135419190448128,-73.276995,-73.17455,44.445714,44.539485
762217615204896768,-80.173447,-80.05236,26.476484,26.590488
762242745083785216,-97.928935,-97.580513,30.127892,30.518799
762244811277545472,-87.940033,-87.523993,41.644102,42.023067
762255664827641857,-75.093347,-75.07376,38.705035,38.72964
762256063974506496,-73.93834,-73.913934,41.086552,41.10109
762256128319164416,-77.119401,-76.909396,38.801826,38.99538
762259993047343104,-95.823268,-95.069705,29.522325,30.154665
762262035325259776,-80.321683,-80.144974,25.70904,25.855667
762270582771585024,-94.673787,-94.638104,39.007608,39.044066
762276438145921024,-75.088811,-74.968468,39.726424,39.852636
762282431596474370,-122.514926,-122.357031,37.708075,37.833238
762283791633133568,-97.129669,-97.029639,32.878571,32.985097
762284453485957121,-88.070827,-87.863758,42.920822,43.192623
762296889559556096,-87.940033,-87.523993,41.644102,42.023067
762299019523612676,-121.416872,-121.183979,37.883347,38.078305
762299590510989312,-90.137908,-89.884108,29.889574,30.075628
762307409058541569,-80.095586,-79.865793,40.36158,40.501198
762320308871258112,-79.105408,-79.045453,41.141922,41.181128
762321744208269312,-80.20811,-80.090235,26.080935,26.219801
762325246993010688,-111.083219,-110.747928,32.057802,32.320979
762340124965347328,-86.090354,-85.932944,39.993436,40.10716
762340468407439360,-122.617642,-122.569191,47.290796,47.360103
762341441586733056,-74.041878,-73.855673,40.570842,40.739434
762344094177693696,-118.394086,-118.308349,33.780441,33.886988
762344157314625536,-118.108242,-118.055644,34.03441,34.095231
762349347124019200,-95.823268,-95.069705,29.522325,30.154665
762351745511006208,-117.084304,-116.985751,32.927402,33.043179
762352091885019136,-95.249558,-95.20787,29.650964,29.670399
762353081153687552,-88.070827,-87.863758,42.920822,43.192623
762356497682685952,-90.135782,-89.708276,34.994192,35.272849
762357132524081152,-118.108242,-118.055644,34.03441,34.095231
762376527421972481,-117.282538,-116.92744,32.53962,33.080404
762389690733371392,-117.523867,-117.271365,33.85216,34.019484
762390100986753024,-80.321683,-80.144974,25.70904,25.855667
762392053791662080,-84.576827,-84.289385,33.647503,33.886886
762398526974205953,-122.606953,-122.552528,45.658578,45.707934
762411769369427972,-77.119401,-76.909396,38.801826,38.99538
762444502866857984,-94.742494,-94.607693,38.81903,39.044068
762446157540831236,-75.13285,-75.066575,39.906751,39.96822
762446310804893697,-80.177251,-80.065807,26.785413,26.8962
762465067996581888,-122.436232,-122.224973,47.495315,47.734319
762466170695856128,-74.026675,-73.910408,40.683935,40.877483
762471561370533888,-120.507681,-120.432998,34.619205,34.689644
762473435385597953,-111.894548,-111.580583,33.306275,33.505234
762507463497097216,-71.033007,-70.959648,42.388503,42.4499
762508353595543556,-97.928935,-97.580513,30.127892,30.518799
762520556713414660,-119.080552,-118.977713,36.029555,36.119995
762595428395278336,-79.007589,-78.783292,35.866334,36.115631
762628377211707393,-87.940033,-87.523993,41.644102,42.023067
762630990766440448,-72.859208,-72.744752,41.495568,41.578899
762648386914746368,-82.973298,-82.855854,42.539309,42.630481
762653905033584640,-74.06836,-74.024444,40.858471,40.913461
762659102606712834,-84.419128,-84.261548,33.971999,34.110424
762671067970334720,-80.122484,-80.04594,26.587884,26.646173
762686562933104640,-80.321683,-80.144974,25.70904,25.855667
762695986200313860,-77.26569,-77.192844,38.660366,38.733662
762702049398095872,-82.5346401,-82.53464,27.3282089,27.328209
762702304109748225,-117.071232,-116.908609,33.685766,33.772991
762704738488094724,-81.046876,-80.646695,35.001706,35.416412
762715114684424192,-81.932991,-81.771921,28.764742,28.845899
762716801591500800,-117.325319,-117.143559,47.627801,47.697352
762716909972365313,-87.450986,-87.355032,37.935458,37.980477
762720990874914817,-95.586805,-95.431045,29.506247,29.642322
762732817654489088,-122.514926,-122.357031,37.708075,37.833238
762735631311052800,-122.790065,-122.471751,45.421863,45.650941
762736848020135940,-90.135782,-89.708276,34.994192,35.272849
762759814246174721,-81.507905,-81.22764,28.388218,28.615139
762766844012802049,-106.634874,-106.199987,31.620668,31.966068
762785483193737216,-76.448383,-76.143408,36.66,36.866431
762789204531240960,-82.421473,-82.239066,29.600496,29.745847
762790366219153408,-115.116116,-115.006139,36.107582,36.261926
762795543378604032,-76.958123,-76.88434,38.827518,38.868794
762801152664670208,-80.356354,-80.252971,25.806057,25.909407
762803235178418176,-81.779032,-81.672472,33.475332,33.590153
762808565161725952,-73.998187,-73.972408,40.322235,40.345848
762811471730475008,-73.911271,-73.810443,40.900789,40.988346
762836830475563008,-74.026675,-73.910408,40.683935,40.877483
762838808257671168,-80.356354,-80.252971,25.806057,25.909407
762842362628349952,-81.368293,-81.322557,28.443123,28.496595
762850310700228613,-88.067098,-87.983987,43.030534,43.104541
762852823289569281,-121.331355,-121.242804,38.663673,38.722779
762858190916689920,-111.740949,-111.602629,40.18565,40.311641
762887795513839616,-80.229746,-80.163078,25.892265,25.929961
762916875378397185,-97.15606,-97.032953,32.81088,32.881593
762922606383202305,-74.026675,-73.910408,40.683935,40.877483
762941139619983360,-98.778559,-98.302744,29.141956,29.693046
762980431381860352,-74.957163,-74.862132,39.855644,39.919853
763003258134683648,-95.823268,-95.069705,29.522325,30.154665
763003578831081474,-95.823268,-95.069705,29.522325,30.154665
763010780224638976,-106.791691,-106.473745,35.015891,35.218114
763014788410646528,-87.940033,-87.523993,41.644102,42.023067
763016779664793600,-95.823268,-95.069705,29.522325,30.154665
763023166172200960,-80.207047,-80.11721,25.972852,25.997497
763024143528976385,-84.585421,-84.537253,38.598161,38.658306
763024374941245440,-74.538171,-74.432155,40.738577,40.833325
763025781534691328,-71.160356,-71.064398,42.352429,42.403966
763034893794312192,-94.844203,-94.704952,38.915313,38.993369
763049207506796545,-80.321683,-80.144974,25.70904,25.855667
763051870763884547,-95.823268,-95.069705,29.522325,30.154665
763052920489123840,-77.119401,-76.909396,38.801826,38.99538
763054903782739969,-87.940033,-87.523993,41.644102,42.023067
763057015438635008,-80.356354,-80.252971,25.806057,25.909407
763060356516352000,-73.729201,-73.688289,40.686184,40.720895
763076275498016768,-80.41729,-80.321016,25.780974,25.870313
763097281847451649,-97.044681,-96.938975,32.985088,33.099786
763118049767677952,-106.645646,-93.508131,25.837092,36.500695
763118653600591872,-95.823268,-95.069705,29.522325,30.154665
763119266308718592,-106.645646,-93.508131,25.837092,36.500695
763119787954274308,-95.597893,-95.526995,29.598122,29.648822
763124312199102464,-89.771235,-89.640186,41.772244,41.827767
763124557058285568,-95.4473,-95.41829,29.705996,29.725526
763125848907980800,-95.597893,-95.526995,29.598122,29.648822
763133061630275584,-80.029518,-79.685209,35.962623,36.218171
763138465299107841,-87.6543551,-87.654355,30.3557859,30.355786
763139071107563522,-80.894004,-80.740485,41.198089,41.272574
763144217560363008,-87.92086,-87.765512,30.575695,30.684177
763144651880615936,-106.634874,-106.199987,31.620668,31.966068
763149035465240576,-87.733451,-87.66494,42.019151,42.071723
763154794366242816,-81.18664,-81.103431,34.023702,34.076815
763163813726171136,-117.282538,-116.92744,32.53962,33.080404
763189701188673536,-77.675429,-77.579294,38.763188,38.821247
763190423791755264,-85.238569,-85.133925,35.141649,35.21509
763202011638665216,-70.76975,-70.650663,42.003038,42.097272
763204801849094144,-88.101785,-88.048564,41.895755,41.943267
763210332986679296,-106.584715,-106.490865,35.286219,35.33444
763211901421563905,-123.023734,-122.823298,46.98219,47.146866
763222905043976192,-84.710722,-84.368903,39.052962,39.221114
763225044403183616,-81.855797,-81.784556,41.350571,41.389426
763244052653289472,-118.250227,-118.063194,33.732905,33.885438
763250388392775680,-122.790065,-122.471751,45.421863,45.650941
763274824084889600,-88.151014,-88.037709,44.445096,44.510585
763274998165319680,-90.137908,-89.884108,29.889574,30.075628
763315035229687808,-88.151014,-88.037709,44.445096,44.510585
763343597504606208,-80.321683,-80.144974,25.70904,25.855667
763343790845419520,-75.280284,-74.955712,39.871811,40.13792
763346834676908032,-80.385666,-80.348095,25.627486,25.646223
763356985551101952,-73.998187,-73.972408,40.322235,40.345848
763361815422205952,-76.711521,-76.529443,39.197211,39.372215
763365377267019776,-96.66317,-96.548448,33.57578,33.70441
763365522469642240,-106.634874,-106.199987,31.620668,31.966068
763365825571016704,-96.66317,-96.548448,33.57578,33.70441
763373882778673153,-122.436232,-122.224973,47.495315,47.734319
763377037188804608,-76.448383,-76.143408,36.66,36.866431
763382980567896066,-94.035426,-94.00092,29.96895,30.010654
763385931705552896,-84.386548,-84.1458,30.365093,30.587338
763406751790198785,-77.534189,-77.375276,43.1963,43.267749
763415840750313472,-122.514926,-122.357031,37.708075,37.833238
763422638022664192,-150.035259,-149.48233,61.043884,61.426201
